1848	W-boson     	25.6	11.06	-34.2	91.6966
1849	b-quark     	-1.45	-4.29	39.65	40.1261
1849	anti-b-quark	-27.55	-8.71	25.35	38.6647
1850	b-quark     	-26.56	-27.88	1.43	38.7588
1850	anti-b-quark	-56.44	-6.12	9.57	57.7234
1851	Z-boson     	-48.96	17.16	16.5	106.205
1851	Z-boson     	-23.04	4.84	33.5	99.9607
1852	b-quark     	17.64	-4.25	-9.43	20.8717
1852	anti-b-quark	24.36	-12.75	-31.57	42.0727
1853	b-quark     	82.65	67.32	26.4	109.897
1853	anti-b-quark	12.35	31.68	61.6	70.4853
1854	b-quark     	24.65	-10.8	51	57.8164
1854	anti-b-quark	4.35	-9.2	17	20.2493
1855	W-boson     	1.5	42.77	30.8	96.1307
1855	W-boson     	1.5	4.23	46.2	92.8199
1856	b-quark     	-17.94	9.36	5.18	21.3016
1856	anti-b-quark	-28.06	3.64	68.82	74.527
1857	W-boson     	0.36	49.7	-52.92	108.313
1857	W-boson     	35.64	20.3	-1.08	90.2464
1858	b-quark     	43.65	-10.08	-4.56	45.2238
1858	anti-b-quark	53.35	-31.92	-19.44	65.2725
1859	b-quark     	-2.68	32.3	-13.64	35.4118
1859	anti-b-quark	-1.32	62.7	-8.36	63.4066
1860	b-quark     	-7.82	7.25	-20	23.0475
1860	anti-b-quark	-9.18	17.75	-60	63.3783
1861	b-quark     	-29.15	11.2	-61.42	69.0294
1861	anti-b-quark	-23.85	58.8	-12.58	64.8228
1862	b-quark     	-14.7	-32.86	78.72	86.6613
1862	anti-b-quark	-34.3	-20.14	17.28	43.5681
1863	W-boson     	58.65	86.13	18.3	132.868
1863	W-boson     	26.35	0.87	11.7	85.3986
1864	W-boson     	-20.46	-17.94	-34.96	91.7802
1864	W-boson     	-12.54	-5.06	-41.04	91.2583
1865	b-quark     	10.53	46.17	-11.22	48.8458
1865	anti-b-quark	70.47	34.83	-54.78	95.9034
1866	Tau-lepton  	-42.88	-8.58	-19.8	48.0365
1866	Tau-lepton  	-24.12	-17.42	-70.2	76.2655
1867	b-quark     	60.03	30.38	31.85	74.5549
1867	anti-b-quark	8.97	18.62	59.15	62.7962
1868	b-quark     	-18.33	-20.16	-20.91	34.5993
1868	anti-b-quark	-20.67	-7.84	-20.09	30.1628
1869	b-quark     	-7.9	-6.3	12.64	16.7135
1869	anti-b-quark	-71.1	-23.7	66.36	100.19
1870	b-quark     	1.32	-31.45	-29.24	43.1659
1870	anti-b-quark	42.68	-53.55	-13.76	69.9714
1871	W-boson     	37.1	43.56	15.2	99.8292
1871	W-boson     	15.9	0.44	22.8	85.0517
1872	W-boson     	0.74	22.08	-6.75	83.6336
1872	W-boson     	0.26	69.92	-38.25	113.194
1873	b-quark     	-15.68	26.13	43.99	53.6771
1873	anti-b-quark	-0.32	12.87	39.01	41.2915
1874	b-quark     	-18.81	9.86	-57	60.9714
1874	anti-b-quark	-80.19	7.14	-19	82.8244
1875	b-quark     	44.16	-69.66	2.24	82.6142
1875	anti-b-quark	19.84	-11.34	25.76	34.6882
1876	W-boson     	27.44	10.36	-71	111.186
1876	W-boson     	0.56	26.64	-29	89.5095
1877	b-quark     	0	0.4	-0.87	4.28827
1877	anti-b-quark	34	9.6	-2.13	35.6394
1878	b-quark     	12.87	0.98	36.12	38.584
1878	anti-b-quark	86.13	13.02	49.88	100.466
1879	W-boson     	0.72	-8.71	-0.34	80.8545
1879	W-boson     	5.28	-58.29	-16.66	100.817
1880	Tau-lepton  	-26.64	-51.03	22.14	61.7016
1880	Tau-lepton  	-47.36	-29.97	59.86	82.0216
1881	W-boson     	-31.82	28.86	-21.32	93.5997
1881	W-boson     	-42.18	49.14	-19.68	105.082
1882	b-quark     	-59.8	14.82	44.72	76.2432
1882	anti-b-quark	-32.2	63.18	41.28	82.1588
1883	b-quark     	-14.62	3	-13.42	20.5015
1883	anti-b-quark	-19.38	22	-47.58	56.0439
1884	b-quark     	-60.04	-82.65	55.44	116.305
1884	anti-b-quark	-18.96	-12.35	28.56	36.6763
1885	b-quark     	9.02	-9.6	-1.55	13.9067
1885	anti-b-quark	12.98	-0.4	-29.45	32.4564
1886	b-quark     	-56.94	-67.34	-16.56	89.8251
1886	anti-b-quark	-16.06	-6.66	-52.44	55.4049
1887	Tau-lepton  	-54.29	-9.12	-38.95	67.4599
1887	Tau-lepton  	-6.71	-28.88	-56.05	63.4337
1888	b-quark     	36.96	-55.44	27.2	72.0899
1888	anti-b-quark	19.04	-7.56	4.8	21.452
1889	W-boson     	-26.68	-36.75	-31.8	97.6451
1889	W-boson     	-65.32	-38.25	-28.2	113.956
1890	b-quark     	7.2	6.12	12.71	16.3802
1890	anti-b-quark	16.8	2.88	18.29	25.3482
1891	W-boson     	-13.87	10.34	25.73	86.1526
1891	W-boson     	-5.13	11.66	57.27	99.5142
1892	b-quark     	7.56	3.52	-50.96	51.8067
1892	anti-b-quark	4.44	0.48	-5.04	7.92578
1893	Tau-lepton  	2	20.15	-4.65	20.8518
1893	Tau-lepton  	23	44.85	-10.35	51.4859
1894	b-quark     	-40.81	-30.08	-51.83	72.6229
1894	anti-b-quark	-12.19	-33.92	-21.17	42.0096
1895	b-quark     	-61.62	-30.34	5.28	69.0137
1895	anti-b-quark	-17.38	-6.66	16.72	25.3663
1896	b-quark     	0.4	20.8	-25.35	33.059
1896	anti-b-quark	9.6	44.2	-13.65	47.4299
1897	b-quark     	0.53	-5.76	-57.67	58.1099
1897	anti-b-quark	52.47	-10.24	-21.33	57.7096
1898	b-quark     	42.64	2.79	-41.4	59.6438
1898	anti-b-quark	39.36	0.21	-27.6	48.2544
1899	b-quark     	-5.25	-11.52	-3.06	13.6788
1899	anti-b-quark	-69.75	-0.48	-30.94	76.4202
1900	b-quark     	-13.8	-26.65	14.04	33.3955
1900	anti-b-quark	-9.2	-38.35	11.96	41.4231
1901	b-quark     	-7.65	-4.74	-15.64	18.5222
1901	anti-b-quark	-9.35	-1.26	-30.36	32.0657
1902	W-boson     	26.91	-30.08	23.37	92.9304
1902	W-boson     	42.09	-16.92	17.63	93.966
1903	W-boson     	-30.38	0.01	14.03	87.0674
1903	W-boson     	-31.62	0.99	8.97	86.8459
1904	b-quark     	-5.13	0.76	-28.38	29.1512
1904	anti-b-quark	-13.87	18.24	-57.62	62.1499
1905	b-quark     	46.9	10.89	3.2	48.4346
1905	anti-b-quark	20.1	88.11	4.8	90.5974
1906	b-quark     	-53.94	2.72	-19.5	57.5729
1906	anti-b-quark	-33.06	5.28	-6.5	34.3593
1907	b-quark     	-2.8	-0.82	62.4	62.6079
1907	anti-b-quark	-37.2	-40.18	33.6	64.3794
1908	b-quark     	-3.16	-47.53	-1.95	47.8577
1908	anti-b-quark	-75.84	-1.47	-13.05	77.082
1909	Tau-lepton  	-17	3.8	18.29	25.3203
1909	Tau-lepton  	-17	6.2	40.71	44.5859
1910	b-quark     	-11.7	0	8.12	14.8424
1910	anti-b-quark	-14.3	0	5.88	16.0168
1911	W-boson     	3.74	-58.8	-0.7	99.6637
1911	W-boson     	7.26	-25.2	-13.3	85.5896
1912	b-quark     	21.06	-0.26	-11.76	24.4819
1912	anti-b-quark	56.94	-25.74	-44.24	76.677
1913	b-quark     	-32.64	-0.84	15.13	36.228
1913	anti-b-quark	-31.36	-0.16	1.87	31.693
1914	Tau-lepton  	69.3	-37.4	2.56	78.8096
1914	Tau-lepton  	20.7	-47.6	1.44	51.9565
1915	b-quark     	73.32	-49.2	-64.68	109.533
1915	anti-b-quark	20.68	-32.8	-1.32	39.022
1916	W-boson     	1.64	35.88	-40.02	96.7089
1916	W-boson     	80.36	10.12	-28.98	117.732
1917	W-boson     	-24.36	-4.25	37.72	92.1695
1917	W-boson     	-59.64	-20.75	8.28	102.552
1918	b-quark     	20.8	-39.6	7.4	45.5306
1918	anti-b-quark	5.2	-50.4	66.6	83.7868
1919	b-quark     	-15.58	-0.63	-19.95	25.6634
1919	anti-b-quark	-3.42	-62.37	-75.05	97.7327
1920	b-quark     	26.66	-51	14.19	59.4187
1920	anti-b-quark	35.34	-17	28.81	48.8406
1921	Z-boson     	14.43	15.54	22.08	96.1918
1921	Z-boson     	24.57	5.46	25.92	98.0865
1922	b-quark     	6.37	-0.72	-20.35	21.7414
1922	anti-b-quark	6.63	-71.28	-34.65	79.6423
1923	b-quark     	-81.7	-15.86	-67.34	107.138
1923	anti-b-quark	-13.3	-45.14	-23.66	52.8373
1924	b-quark     	-89.28	64.32	35.99	115.848
1924	anti-b-quark	-6.72	31.68	23.01	39.9464
1925	b-quark     	0	-73.8	44.85	86.4606
1925	anti-b-quark	47	-8.2	24.15	53.6371
1926	b-quark     	-11.16	-6.8	-3.04	14.0535
1926	anti-b-quark	-81.84	-10.2	-34.96	89.6744
1927	b-quark     	-7.28	44.1	23.78	50.8013
1927	anti-b-quark	-0.72	53.9	5.22	54.318
1928	b-quark     	43.35	-0.24	52.46	68.1821
1928	anti-b-quark	41.65	-5.76	8.54	43.1081
1929	b-quark     	-6.97	60.8	33.32	69.8063
1929	anti-b-quark	-34.03	3.2	15.68	37.8367
1930	W-boson     	12.42	3.15	-61.1	101.776
1930	W-boson     	10.58	3.85	-32.9	87.5792
1931	b-quark     	60.59	-37.63	-1.38	71.4601
1931	anti-b-quark	12.41	-15.37	-4.62	20.7138
1932	W-boson     	21.06	0.42	2.44	83.13
1932	W-boson     	32.94	2.58	58.56	104.795
1933	b-quark     	-32.4	12.74	-1.48	35.096
1933	anti-b-quark	-39.6	1.26	-0.52	39.8433
1934	b-quark     	8.64	1.96	-16.8	19.4475
1934	anti-b-quark	23.36	5.04	-25.2	34.98
1935	W-boson     	-3.36	-29.45	30.03	90.7818
1935	W-boson     	-20.64	-65.55	60.97	122.07
1936	b-quark     	-13.42	-7	-17.94	23.8414
1936	anti-b-quark	-47.58	-43	-51.06	82.082
1937	b-quark     	-4	22.1	-23.04	32.4457
1937	anti-b-quark	-4	62.9	-0.96	63.1728
1938	W-boson     	6.23	-11.39	-52.64	96.956
1938	W-boson     	82.77	-55.61	-3.36	128.123
1939	b-quark     	-16.28	-56.12	-11.13	59.6309
1939	anti-b-quark	-57.72	-4.88	-41.87	71.596
1940	b-quark     	-51.03	11.4	-0.81	52.4609
1940	anti-b-quark	-11.97	83.6	-8.19	84.9517
1941	b-quark     	2.8	60.35	9.87	61.3584
1941	anti-b-quark	37.2	24.65	37.13	58.2029
1942	b-quark     	-12.54	35.88	14.06	40.7404
1942	anti-b-quark	-6.46	3.12	59.94	60.5123
1943	W-boson     	49.3	0	26.24	97.8773
1943	W-boson     	35.7	92	55.76	138.955
1944	b-quark     	-17.28	-54.6	-0.7	57.4258
1944	anti-b-quark	-6.72	-36.4	-9.3	38.3938
1945	b-quark     	45.9	-2.24	-71.78	85.3327
1945	anti-b-quark	44.1	-53.76	-25.22	74.0842
1946	b-quark     	10.08	2.7	23.2	25.78
1946	anti-b-quark	31.92	12.3	5.8	34.9469
1947	W-boson     	16.32	59.8	-0.31	101.506
1947	W-boson     	51.68	32.2	-0.69	100.842
1948	W-boson     	-52.08	15.64	-24.48	100.086
1948	W-boson     	-31.92	7.36	-43.52	97.0978
1949	b-quark     	-4.65	1.76	-46	46.4564
1949	anti-b-quark	-88.35	14.24	-46	100.707
1950	W-boson     	39.13	2.19	4.5	89.5385
1950	W-boson     	51.87	0.81	0.5	95.6679
1951	b-quark     	-0.8	-20.24	27.88	34.714
1951	anti-b-quark	-15.2	-71.76	6.12	73.7256
1952	W-boson     	-24.64	21.6	-14.57	88.0166
1952	W-boson     	-19.36	5.4	-32.43	88.9754
1953	b-quark     	-37.26	-49.6	22.77	66.2149
1953	anti-b-quark	-8.74	-30.4	0.23	31.9073
1954	b-quark     	-1.23	-22.36	5.6	23.4588
1954	anti-b-quark	-1.77	-63.64	34.4	72.4846
1955	W-boson     	-21.62	39	5.89	92.109
1955	W-boson     	-1.38	11	25.11	84.9374
1956	b-quark     	-63.7	7	-0.7	64.2235
1956	anti-b-quark	-6.3	3	-69.3	69.7757
1957	Tau-lepton  	1.8	5.1	-76.14	76.3525
1957	Tau-lepton  	58.2	4.9	-17.86	61.1014
1958	b-quark     	32.76	10.89	-2.66	34.8763
1958	anti-b-quark	3.24	22.11	-11.34	25.4051
1959	b-quark     	-59.22	17.22	-19.24	64.7394
1959	anti-b-quark	-34.78	24.78	-54.76	69.5689
1960	W-boson     	15.84	32.13	38.61	96.0985
1960	W-boson     	6.16	30.87	0.39	86.325
1961	b-quark     	63.08	79.9	-18	103.463
1961	anti-b-quark	19.92	14.1	-2	24.8413
1962	b-quark     	40.5	3.99	73.08	83.7516
1962	anti-b-quark	34.5	53.01	10.92	64.3197
1963	Z-boson     	45.03	-56.42	26.01	119.177
1963	Z-boson     	33.97	-5.58	24.99	100.624
1964	b-quark     	1.76	-18.24	91.2	93.1166
1964	anti-b-quark	42.24	-5.76	3.8	43.0036
1965	b-quark     	45.05	72.75	5.85	85.8706
1965	anti-b-quark	39.95	2.25	33.15	52.1293
1966	W-boson     	10.58	-43.74	-19.75	94.2132
1966	W-boson     	35.42	-10.26	-59.25	106.449
1967	Tau-lepton  	56.1	-2.76	8.37	56.8158
1967	Tau-lepton  	9.9	-9.24	84.63	85.725
1968	W-boson     	-1.56	84.63	-85.36	144.61
1968	W-boson     	-50.44	8.37	-2.64	95.3004
1969	b-quark     	79.38	-36.54	20.3	89.8105
1969	anti-b-quark	1.62	-50.46	37.7	63.1474
1970	b-quark     	-17.5	-2.94	-28.5	33.8322
1970	anti-b-quark	-52.5	-39.06	-1.5	65.587
1971	b-quark     	64.8	-56.7	-8.6	86.6335
1971	anti-b-quark	15.2	-6.3	-77.4	79.2399
1972	W-boson     	78.12	-5.95	-15.84	113.358
1972	W-boson     	14.88	-1.05	-50.16	95.914
1973	b-quark     	-2.85	63.65	25.9	68.9038
1973	anti-b-quark	-0.15	31.35	48.1	57.5667
1974	b-quark     	-0	0.72	28.22	28.537
1974	anti-b-quark	-91	0.28	5.78	91.2796
1975	b-quark     	7	-2.6	58.9	59.5184
1975	anti-b-quark	28	-62.4	36.1	77.4496
1976	W-boson     	23.6	55.68	51.2	112.87
1976	W-boson     	16.4	2.32	12.8	83.061
1977	b-quark     	-56.12	25.8	-7.11	62.3147
1977	anti-b-quark	-35.88	60.2	-1.89	70.2315
1978	b-quark     	3.41	-27.28	0.39	27.811
1978	anti-b-quark	27.59	-3.72	12.61	30.8469
1979	b-quark     	-11.2	16.56	-4.6	20.9358
1979	anti-b-quark	-16.8	75.44	-18.4	79.5579
1980	W-boson     	11.52	-44.84	8.32	93.1316
1980	W-boson     	60.48	-31.16	17.68	106.782
1981	b-quark     	2.05	42.09	1.1	42.361
1981	anti-b-quark	2.95	18.91	0.9	19.6105
1982	W-boson     	-1	-21.73	30.55	88.6986
1982	W-boson     	-99	-19.27	16.45	130.015
1983	b-quark     	-31.32	-3.64	5.61	32.2976
1983	anti-b-quark	-26.68	-48.36	27.39	61.7916
1984	W-boson     	17.86	-57	3.23	100.197
1984	W-boson     	20.14	-18	13.77	85.908
1985	b-quark     	1.26	-15.81	-52.8	55.2888
1985	anti-b-quark	1.74	-77.19	-27.2	81.9673
1986	b-quark     	14.4	49.59	-7.84	52.3972
1986	anti-b-quark	1.6	37.41	-8.16	38.5503
1987	b-quark     	0.72	21.08	-29.4	36.4241
1987	anti-b-quark	17.28	40.92	-68.6	81.832
1988	W-boson     	60.97	-4.92	4.68	101.116
1988	W-boson     	30.03	-7.08	34.32	92.6862
1989	b-quark     	-2.68	-49.59	-64.68	81.6537
1989	anti-b-quark	-64.32	-7.41	-19.32	67.6957
1990	b-quark     	27.73	-45.54	-66.24	85.1355
1990	anti-b-quark	31.27	-23.46	-25.76	47.0025
1991	b-quark     	-34.41	82.65	8.4	90.0172
1991	anti-b-quark	-58.59	12.35	15.6	62.0173
1992	b-quark     	11.7	-4.42	-33.06	35.593
1992	anti-b-quark	66.3	-21.58	-23.94	73.8375
1993	b-quark     	12.69	6.38	-66.88	68.4993
1993	anti-b-quark	34.31	4.62	-9.12	36.044
1994	Z-boson     	24.84	-50.22	-17.01	108.37
1994	Z-boson     	21.16	-30.78	-9.99	99.0483
1995	b-quark     	-6.3	1.28	-9.46	12.1775
1995	anti-b-quark	-83.7	14.72	-33.54	91.4591
1996	b-quark     	-19.32	-13.26	34.83	42.1864
1996	anti-b-quark	-72.68	-37.74	46.17	94.1054
1997	Tau-lepton  	30.21	-25.76	-23.1	45.9672
1997	Tau-lepton  	26.79	-66.24	-6.9	71.8067
1998	b-quark     	-70.56	-8.28	-7.65	71.577
1998	anti-b-quark	-13.44	-14.72	-9.35	22.41
1999	b-quark     	-24.6	37.92	11.84	46.9121
1999	anti-b-quark	-57.4	41.08	20.16	73.527
2000	b-quark     	3.76	-11.8	-6.96	14.8085
2000	anti-b-quark	43.24	-47.2	-22.04	67.829
2001	b-quark     	-6.3	12.25	77.19	78.5208
2001	anti-b-quark	-8.7	36.75	5.81	38.438
2002	Z-boson     	-74.52	56.12	-24.08	132.658
2002	Z-boson     	-6.48	4.88	-31.92	96.9552
2003	b-quark     	-24.7	-0.75	-53.95	59.4872
2003	anti-b-quark	-70.3	-74.25	-29.05	106.379
2004	b-quark     	-5.31	-11.83	24.8	28.2959
2004	anti-b-quark	-53.69	-79.17	55.2	110.522
2005	b-quark     	-5.44	4.42	48.28	48.9649
2005	anti-b-quark	-11.56	12.58	22.72	28.7326
2006	b-quark     	-3.48	43.5	-28.42	52.2449
2006	anti-b-quark	-2.52	6.5	-29.58	30.6765
2007	b-quark     	-6.4	18.48	-0.1	19.9988
2007	anti-b-quark	-73.6	37.52	-1.9	82.7393
2008	b-quark     	-35.69	-23.5	-42.78	60.6105
2008	anti-b-quark	-7.31	-70.5	-3.22	71.0741
2009	b-quark     	-69.16	-0.62	-34.16	77.252
2009	anti-b-quark	-21.84	-1.38	-21.84	31.1985
2010	b-quark     	-11.59	4.62	-8.4	15.6111
2010	anti-b-quark	-7.41	6.38	-6.6	12.5158
2011	Tau-lepton  	1.26	-7.5	1.89	8.03516
2011	Tau-lepton  	12.74	-7.5	19.11	24.2261
2012	b-quark     	-1.08	-8.88	2.48	10.1806
2012	anti-b-quark	-4.92	-15.12	59.52	61.7489
2013	b-quark     	4.2	-7.77	-12.81	16.1115
2013	anti-b-quark	65.8	-29.23	-8.19	72.585
2014	b-quark     	-33.48	-2.7	-7.54	34.6774
2014	anti-b-quark	-20.52	-87.3	-18.46	91.6548
2015	b-quark     	18.96	25.37	-16.79	36.0901
2015	anti-b-quark	5.04	33.63	-6.21	34.8198
2016	W-boson     	43.89	0	-9.38	92.0612
2016	W-boson     	13.11	58	-4.62	100.091
2017	W-boson     	47.17	-19.53	49.82	107.468
2017	W-boson     	41.83	-73.47	44.18	124.741
2018	b-quark     	0.94	15.99	21.2	26.8975
2018	anti-b-quark	1.06	23.01	31.8	39.4879
2019	b-quark     	-82.72	-2.87	-30.24	88.22
2019	anti-b-quark	-5.28	-38.13	-5.76	39.1462
2020	b-quark     	-91.2	-8.6	0.76	91.7031
2020	anti-b-quark	-3.8	-11.4	0.24	12.7252
2021	b-quark     	14.85	1.52	-0.27	15.5041
2021	anti-b-quark	30.15	6.48	-0.73	31.1291
2022	b-quark     	9.72	7.92	35.72	38.0867
2022	anti-b-quark	17.28	0.08	40.28	44.029
2023	b-quark     	-29.04	-1.22	-28.38	40.8376
2023	anti-b-quark	-3.96	-0.78	-4.62	7.4234
2024	b-quark     	-12.42	13.64	11	21.881
2024	anti-b-quark	-41.58	30.36	33	61.2952
2025	b-quark     	23.46	-31.68	7	40.255
2025	anti-b-quark	10.54	-34.32	3	36.2688
2026	b-quark     	-61	59.86	-21.5	88.2267
2026	anti-b-quark	-39	13.14	-28.5	50.2333
2027	b-quark     	-22.63	-1.16	-7.26	24.1587
2027	anti-b-quark	-8.37	-2.84	-14.74	17.6879
2028	W-boson     	-49.92	44.64	1.68	104.635
2028	W-boson     	-28.08	3.36	12.32	86.0959
2029	b-quark     	8.5	1.68	3.76	10.3287
2029	anti-b-quark	8.5	2.32	43.24	44.3261
2030	Tau-lepton  	-0.6	30.4	-9.52	31.9109
2030	Tau-lepton  	-5.4	7.6	-4.48	10.495
2031	b-quark     	-92.16	-36.04	52.44	112.07
2031	anti-b-quark	-3.84	-31.96	39.56	51.1728
2032	b-quark     	-28.08	-8.58	24.48	38.4558
2032	anti-b-quark	-7.92	-4.42	43.52	44.6512
2033	b-quark     	35.28	-32.93	-10.12	49.4869
2033	anti-b-quark	62.72	-56.07	-0.88	84.2371
2034	W-boson     	-7.26	1.86	-22.2	83.7255
2034	W-boson     	-25.74	4.14	-37.8	92.5714
2035	W-boson     	-3.12	6.72	-7.2	81.0412
2035	W-boson     	-0.88	25.28	-1.8	84.2855
2036	b-quark     	-9.1	-63	-14.19	65.3501
2036	anti-b-quark	-55.9	-12	-28.81	64.1584
2037	b-quark     	-50.02	-11	-3.04	51.4754
2037	anti-b-quark	-31.98	-39	-12.96	52.2413
2038	b-quark     	38.27	-12.48	6	40.9123
2038	anti-b-quark	50.73	-65.52	6	83.1858
2039	W-boson     	-35.91	-79.38	-50.63	128.899
2039	W-boson     	-21.09	-1.62	-32.37	89.1974
2040	W-boson     	86.24	11.9	37.7	124.343
2040	W-boson     	1.76	22.1	20.3	85.8169
2041	b-quark     	8.82	59.76	-47	76.652
2041	anti-b-quark	33.18	23.24	-3	40.8348
2042	b-quark     	3.99	-15.3	5.28	17.1861
2042	anti-b-quark	3.01	-35.7	16.72	39.7565
2043	W-boson     	-46	4.35	2.85	92.7577
2043	W-boson     	-54	24.65	12.15	100.659
2044	W-boson     	60.48	21.32	46.86	113.001
2044	W-boson     	11.52	60.68	19.14	103.16
2045	b-quark     	15.51	-76.56	-29.68	83.6682
2045	anti-b-quark	31.49	-11.44	-23.32	41.034
2046	b-quark     	-33.63	0.32	2.6	33.9899
2046	anti-b-quark	-25.37	1.68	7.4	26.8084
2047	b-quark     	-35.1	-16.38	-25.2	46.3986
2047	anti-b-quark	-42.9	-4.62	-4.8	43.615
2048	W-boson     	-4.32	-36.96	52.78	103.109
2048	W-boson     	-67.68	-5.04	38.22	111.927
2049	b-quark     	-20.16	-12.6	43.12	49.4165
2049	anti-b-quark	-51.84	-5.4	12.88	53.8508
2050	b-quark     	-13.6	-51.33	61.11	81.0656
2050	anti-b-quark	-54.4	-7.67	35.89	65.7553
2051	b-quark     	35.1	46.92	-57.04	81.8812
2051	anti-b-quark	29.9	4.08	-34.96	46.3717
2052	b-quark     	-9.15	-51.84	-5.5	53.0927
2052	anti-b-quark	-51.85	-44.16	-5.5	68.4562
2053	W-boson     	6.66	3.36	-26.55	84.9794
2053	W-boson     	67.34	4.64	-32.45	109.864
2054	W-boson     	-2.19	4.62	-33.12	87.0863
2054	W-boson     	-0.81	37.38	-12.88	89.581
2055	b-quark     	-17.05	-0.29	14.74	22.9244
2055	anti-b-quark	-13.95	-0.71	52.26	54.2558
2056	b-quark     	-18.24	19.92	1.12	27.3538
2056	anti-b-quark	-0.76	4.08	14.88	16.0035
2057	b-quark     	-12.16	-13.87	-47.17	50.8205
2057	anti-b-quark	-25.84	-59.13	-41.83	77.0148
2058	b-quark     	9.88	23	22.42	33.8636
2058	anti-b-quark	28.12	69	36.58	83.1102
2059	b-quark     	-14.35	-91.14	58.22	109.176
2059	anti-b-quark	-26.65	-1.86	23.78	36.0089
2060	W-boson     	-0.72	-10.5	63.7	103.099
2060	W-boson     	-71.28	-24.5	34.3	115.406
2061	b-quark     	-1.23	27.06	-25.2	37.2326
2061	anti-b-quark	-39.77	5.94	-30.8	50.8237
2062	b-quark     	-9.45	39.2	26.52	48.443
2062	anti-b-quark	-53.55	40.8	12.48	68.5964
2063	b-quark     	-32.24	17.5	-34.71	50.6747
2063	anti-b-quark	-19.76	7.5	-4.29	21.9678
2064	b-quark     	0	-5.76	-8.64	11.1937
2064	anti-b-quark	10	-90.24	-9.36	91.3692
2065	b-quark     	-54	33.3	-41.54	75.9469
2065	anti-b-quark	-46	3.7	-25.46	52.8713
2066	b-quark     	0.26	19.72	-65.57	68.5991
2066	anti-b-quark	0.74	14.28	-13.43	20.0575
2067	b-quark     	-61.2	-2.9	-15.6	63.3615
2067	anti-b-quark	-10.8	-26.1	-4.4	28.8909
2068	b-quark     	-53	21.06	68.62	89.3236
2068	anti-b-quark	-47	4.94	4.38	47.6452
2069	W-boson     	-24	-55.8	0.64	100.752
2069	W-boson     	-6	-37.2	7.36	89.0784
2070	b-quark     	-10.5	-3	15.3	19.2565
2070	anti-b-quark	-3.5	-7	18.7	20.6981
2071	b-quark     	-0	-35.69	76.8	84.7909
2071	anti-b-quark	-20	-7.31	19.2	28.975
2072	b-quark     	-25.74	-8.58	36.4	45.5916
2072	anti-b-quark	-7.26	-2.42	54.6	55.2919
2073	b-quark     	1.38	17.98	27.72	33.3325
2073	anti-b-quark	44.62	44.02	38.28	73.5631
2074	b-quark     	-40.48	-52.56	-38.4	76.7673
2074	anti-b-quark	-3.52	-19.44	-21.6	29.5692
2075	W-boson     	-38.28	-89	27.06	128.762
2075	W-boson     	-48.72	-11	13.94	95.6551
2076	b-quark     	18.81	-49.02	-66.43	84.7773
2076	anti-b-quark	80.19	-36.98	-24.57	91.7557
2077	b-quark     	41.83	6.93	56.58	70.8276
2077	anti-b-quark	47.17	0.07	25.42	53.7463
2078	b-quark     	2.3	-42.24	49.68	65.3841
2078	anti-b-quark	7.7	-21.76	42.32	48.3864
2079	b-quark     	-22.09	-17.6	6.58	29.3001
2079	anti-b-quark	-24.91	-4.4	87.42	91.1021
2080	b-quark     	22.08	31.68	63.75	74.6504
2080	anti-b-quark	25.92	12.32	21.25	35.9536
2081	b-quark     	-16.49	-22.75	-0	28.407
2081	anti-b-quark	-80.51	-12.25	-80	114.234
2082	W-boson     	81.34	20.79	-0.21	116.23
2082	W-boson     	1.66	42.21	-6.79	91.0576
2083	b-quark     	-15.48	71.1	15.75	74.5679
2083	anti-b-quark	-20.52	18.9	5.25	28.6935
2084	b-quark     	-27.06	13.42	-18.98	35.9173
2084	anti-b-quark	-54.94	8.58	-54.02	77.638
2085	b-quark     	44.22	-12.42	-20.4	50.4311
2085	anti-b-quark	21.78	-10.58	-9.6	26.3806
2086	b-quark     	-39.16	-27.06	2.8	47.865
2086	anti-b-quark	-4.84	-38.94	1.2	39.4799
2087	b-quark     	-26.07	-25.5	-0	36.7065
2087	anti-b-quark	-6.93	-49.5	-26	56.4956
2088	b-quark     	13.5	12.3	-28.05	33.7315
2088	anti-b-quark	40.5	69.7	-26.95	85.1006
2089	b-quark     	-7.54	-62.25	89.3	109.197
2089	anti-b-quark	-50.46	-12.75	5.7	52.5237
2090	b-quark     	53.32	-0.68	-15.6	55.7164
2090	anti-b-quark	32.68	-1.32	-62.4	70.5759
2091	b-quark     	-3	14.25	-1.08	15.1889
2091	anti-b-quark	-97	80.75	-0.92	126.285
2092	W-boson     	0.9	7.74	-9.75	81.3433
2092	W-boson     	5.1	1.26	-29.25	85.6978
2093	b-quark     	11.02	1.2	7.05	13.7861
2093	anti-b-quark	26.98	18.8	7.95	34.0886
2094	b-quark     	5.89	9.52	-24.96	27.673
2094	anti-b-quark	13.11	7.48	-27.04	31.2483
2095	b-quark     	-15.58	-3.52	75.6	77.3819
2095	anti-b-quark	-66.42	-28.48	8.4	72.875
2096	W-boson     	15.12	2.85	-0.16	81.8395
2096	W-boson     	38.88	92.15	-0.84	128.316
2097	b-quark     	-13.76	25.9	-29.52	41.8216
2097	anti-b-quark	-18.24	11.1	-42.48	47.7277
2098	W-boson     	30.8	-28.7	-42.57	100.227
2098	W-boson     	13.2	-6.3	-0.43	81.701
2099	b-quark     	13.6	3.42	94.05	95.1816
